Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base,Taker buy quote,Ignore,Close_n1,Close_1n,Close_2n,Close_3n,Close_4n,Close_5n,Close_6n,Close_7n,clust
20190217,3617.22,3700.11,3604.4,3667.58,25690.227779,1550447999999,93426433.13226132,179511,13004.164676,47317986.79403941,0,3898.6,3618.41,3602.47,3590.56,3609.4,3631.46,3631.05,3680.06,1
20190218,3667.62,3925.0,3655.0,3898.6,64042.730492,1550534399999,242898012.76922593,393515,33934.973171,128779026.65413164,0,3907.79,3667.58,3618.41,3602.47,3590.56,3609.4,3631.46,3631.05,1
20190224,4118.0,4198.0,3712.66,3743.56,62224.18689,1551052799999,244146803.51886997,410578,30284.980963,118938981.43024276,0,3827.92,4117.76,3962.0,3937.31,3969.74,3907.79,3898.6,3667.58,1
20190225,3743.56,3872.66,3740.0,3827.92,38102.966245,1551139199999,145285565.2031707,262716,20414.125316,77851143.96719553,0,3809.23,3743.56,4117.76,3962.0,3937.31,3969.74,3907.79,3898.6,1
20190228,3818.04,3888.0,3763.87,3813.69,32561.961044,1551398399999,124703738.39336836,233849,16907.092301,64761233.24960861,0,3823.0,3818.07,3809.23,3827.92,3743.56,4117.76,3962.0,3937.31,1
20190301,3814.26,3857.0,3813.01,3823.0,23174.57217,1551484799999,88851336.5211179,179860,12773.952595,48982541.74343915,0,3819.93,3813.69,3818.07,3809.23,3827.92,3743.56,4117.76,3962.0,1
20190302,3822.17,3841.31,3772.25,3819.93,19445.838355,1551571199999,74175357.77882297,149854,10248.945655,39098061.94664881,0,3807.75,3823.0,3813.69,3818.07,3809.23,3827.92,3743.56,4117.76,1
20190303,3819.97,3835.0,3781.32,3807.75,16718.16541,1551657599999,63791898.99159701,127681,8854.218878,33793163.48606208,0,3715.3,3819.93,3823.0,3813.69,3818.07,3809.23,3827.92,3743.56,1
20190304,3807.32,3830.0,3670.69,3715.3,34742.84166,1551743999999,129739738.23815794,218615,18023.022407,67312533.26381876,0,3857.73,3807.75,3819.93,3823.0,3813.69,3818.07,3809.23,3827.92,1
20190308,3873.63,3932.0,3800.0,3864.89,34730.366592,1552089599999,135000852.01035947,211534,17947.934228,69791058.74747884,0,3943.04,3873.64,3861.84,3857.73,3715.3,3807.75,3819.93,3823.0,1
20190310,3943.43,3943.43,3881.69,3916.82,23187.561412,1552262399999,90693949.72150733,167920,12518.496386,48968093.08714351,0,3871.61,3943.04,3864.89,3873.64,3861.84,3857.73,3715.3,3807.75,1
20190311,3915.99,3936.98,3830.0,3871.61,38066.885705,1552348799999,147721971.09446937,209916,19416.221014,75329574.17851433,0,3882.73,3916.82,3943.04,3864.89,3873.64,3861.84,3857.73,3715.3,1
20190321,4043.04,4069.32,3880.01,3980.64,35997.682119,1553212799999,144010401.50845116,236100,18704.221837,74835394.39208286,0,3986.93,4043.04,4015.53,3987.81,3981.14,4005.98,3923.76,3877.12,1
20190322,3980.85,4008.0,3968.25,3986.93,20022.606318,1553299199999,79861943.8108997,153703,10561.694577,42127893.35065794,0,4006.01,3980.64,4043.04,4015.53,3987.81,3981.14,4005.98,3923.76,1
20190323,3987.89,4018.83,3978.01,4006.01,17302.604318,1553385599999,69169819.8628637,143155,9491.144728,37945846.04025019,0,3992.18,3986.93,3980.64,4043.04,4015.53,3987.81,3981.14,4005.98,1
20190324,4006.01,4006.02,3950.0,3992.18,17179.850648,1553471999999,68524082.74695624,131087,8617.365925,34375232.36909545,0,3936.12,4006.01,3986.93,3980.64,4043.04,4015.53,3987.81,3981.14,1
20190325,3991.35,3999.3,3888.71,3936.12,33192.890217,1553558399999,131507366.37512892,227739,17050.634827,67573128.16531546,0,3948.55,3992.18,4006.01,3986.93,3980.64,4043.04,4015.53,3987.81,1
20190327,3948.77,4048.0,3936.15,4038.05,32364.555852,1553731199999,129681258.0162135,224309,17964.550601,71983196.76062553,0,4027.81,3948.55,3936.12,3992.18,4006.01,3986.93,3980.64,4043.04,1
20190329,4028.22,4123.71,4024.03,4103.25,30084.217444,1553903999999,122585822.5865048,203826,16800.509572,68459620.2724032,0,4106.97,4027.81,4038.05,3948.55,3936.12,3992.18,4006.01,3986.93,1
20190330,4104.24,4140.0,4052.0,4106.97,19509.292601,1553990399999,79853835.581824,162463,10322.148775,42255037.00428935,0,4103.95,4103.25,4027.81,4038.05,3948.55,3936.12,3992.18,4006.01,1
20190401,4102.44,4158.7,4067.0,4144.56,25507.067641,1554163199999,105388238.14788891,184268,12915.28932,53371959.95327402,0,4857.29,4103.95,4106.97,4103.25,4027.81,4038.05,3948.55,3936.12,1
20190402,4144.54,4897.99,4140.54,4857.29,105383.639263,1554249599999,489018726.75750667,609133,55726.141684,258300768.815403,0,4932.6,4144.56,4103.95,4106.97,4103.25,4027.81,4038.05,3948.55,1
20190403,4857.19,5275.01,4753.5,4932.6,109890.125743,1554335999999,548900970.9178842,692019,55975.584761,279654422.0749142,0,4898.66,4857.29,4144.56,4103.95,4106.97,4103.25,4027.81,4038.05,1
20190404,4932.59,5039.08,4777.0,4898.66,61054.254168,1554422399999,301411332.0090243,419141,31203.308354,154090564.79115182,0,5004.95,4932.6,4857.29,4144.56,4103.95,4106.97,4103.25,4027.81,1
20190405,4898.64,5028.22,4880.62,5004.95,39768.552806,1554508799999,197660830.71096665,292375,21235.636237,105586318.20991644,0,5043.89,4898.66,4932.6,4857.29,4144.56,4103.95,4106.97,4103.25,1
20190409,5238.38,5238.4,5076.68,5150.0,34067.012311,1554854399999,175633627.31637353,253381,16967.006115,87496291.75731626,0,5308.25,5236.9,5170.27,5043.89,5004.95,4898.66,4932.6,4857.29,1
20190412,5017.37,5080.58,4861.22,5048.01,33276.678614,1555113599999,166485761.0793121,226036,16899.590533,84561818.27888817,0,5045.22,5017.37,5308.25,5150.0,5236.9,5170.27,5043.89,5004.95,1
20190413,5047.0,5099.0,5004.0,5045.22,17292.456802,1555199999999,87375984.44461507,138674,8692.053259,43925293.92220215,0,5131.3,5048.01,5017.37,5308.25,5150.0,5236.9,5170.27,5043.89,1
20190414,5047.45,5152.99,5000.0,5131.3,18281.607739,1555286399999,92594930.42710131,131700,10043.911667,50893945.02767781,0,5024.95,5045.22,5048.01,5017.37,5308.25,5150.0,5236.9,5170.27,1
20190415,5131.28,5167.38,4950.0,5024.95,29057.191581,1555372799999,147687551.9414771,204944,14170.252402,72070166.00084409,0,5173.72,5131.3,5045.22,5048.01,5017.37,5308.25,5150.0,5236.9,1
20190416,5024.95,5197.72,5003.94,5173.72,24242.229493,1555459199999,123581651.71216355,168550,12804.633768,65290617.51599363,0,5202.82,5024.95,5131.3,5045.22,5048.01,5017.37,5308.25,5150.0,1
20190417,5173.72,5230.4,5146.8,5202.82,23307.536134,1555545599999,120972345.51821636,179490,12172.531724,63190167.89632924,0,5258.44,5173.72,5024.95,5131.3,5045.22,5048.01,5017.37,5308.25,1
20190418,5202.41,5287.0,5198.8,5258.44,22619.239001,1555631999999,118573129.86520115,167110,12104.852932,63464128.54331125,0,5258.68,5202.82,5173.72,5024.95,5131.3,5045.22,5048.01,5017.37,1
20190422,5257.41,5400.0,5208.35,5357.14,29563.852309,1555977599999,156632202.9709961,210361,15828.004851,83879362.2832235,0,5493.31,5256.14,5291.73,5258.68,5258.44,5202.82,5173.72,5024.95,1
20190423,5357.14,5600.0,5332.41,5493.31,41262.103917,1556063999999,227154061.8577141,282563,21260.014469,117054771.35759218,0,5415.0,5357.14,5256.14,5291.73,5258.68,5258.44,5202.82,5173.72,1
20190424,5490.91,5582.2,5333.35,5415.0,48224.152413,1556150399999,262493252.9358424,339599,23401.18852,127419838.497842,0,5219.9,5493.31,5357.14,5256.14,5291.73,5258.68,5258.44,5202.82,1
20190426,5220.47,5510.0,5161.62,5314.1,48912.294513,1556323199999,259659705.6513858,333183,25076.718297,133163032.45656708,0,5295.69,5219.9,5415.0,5493.31,5357.14,5256.14,5291.73,5258.68,1
20190427,5315.0,5342.5,5257.67,5295.69,15422.896935,1556409599999,81749716.42174439,145733,7918.227056,41978251.89852615,0,5307.52,5314.1,5219.9,5415.0,5493.31,5357.14,5256.14,5291.73,1
20190428,5295.69,5340.0,5259.48,5307.52,14371.433869,1556495999999,76277087.37424076,127730,7160.773725,38011547.93921391,0,5238.14,5295.69,5314.1,5219.9,5415.0,5493.31,5357.14,5256.14,1
20190429,5309.81,5332.0,5178.8,5238.14,19918.135079,1556582399999,104822151.5144498,178472,9983.622137,52529726.6306137,0,5320.81,5307.52,5295.69,5314.1,5219.9,5415.0,5493.31,5357.14,1
20190502,5383.2,5538.0,5370.0,5492.87,22795.787835,1556841599999,124498567.2076544,181896,11908.895892,65029410.500783,0,5772.69,5383.2,5320.81,5238.14,5307.52,5295.69,5314.1,5219.9,1
20190503,5494.81,5844.0,5477.57,5772.69,46297.172849,1556927999999,264435878.92811015,338298,24992.74319,142732584.0758724,0,5829.45,5492.87,5383.2,5320.81,5238.14,5307.52,5295.69,5314.1,1
20190504,5770.62,5900.0,5587.45,5829.45,39682.408991,1557014399999,228942582.4507792,283145,21037.299477,121524183.9274325,0,5775.62,5772.69,5492.87,5383.2,5320.81,5238.14,5307.52,5295.69,1
20190505,5829.83,5839.9,5696.0,5775.62,23822.543775,1557100799999,137653160.7660216,185365,11824.087921,68357177.93240789,0,5747.79,5829.45,5772.69,5492.87,5383.2,5320.81,5238.14,5307.52,1
20190506,5773.18,5805.0,5619.14,5747.79,25256.596325,1557187199999,144358553.85462248,230431,12922.62549,73880906.50332905,0,5846.34,5775.62,5829.45,5772.69,5492.87,5383.2,5320.81,5238.14,1
20190507,5749.92,6028.41,5747.74,5846.34,39905.064422,1557273599999,236176663.81792104,301388,21302.981217,126064101.9122562,0,5987.29,5747.79,5775.62,5829.45,5772.69,5492.87,5383.2,5320.81,1
20190508,5846.34,6014.72,5772.2,5987.29,23074.186907,1557359999999,136246055.59559172,190969,11961.036359,70660061.87146753,0,6209.18,5846.34,5747.79,5775.62,5829.45,5772.69,5492.87,5383.2,1
20190510,6209.95,6468.92,6172.0,6373.33,36623.61079,1557532799999,231801342.4320928,283074,18548.927995,117379030.42732473,0,7076.22,6209.18,5987.29,5846.34,5747.79,5775.62,5829.45,5772.69,1
20190511,6375.16,7343.99,6372.85,7076.22,74022.424393,1557619199999,507216001.34340405,562540,40091.997215,274656200.80251044,0,6967.31,6373.33,6209.18,5987.29,5846.34,5747.79,5775.62,5829.45,1
20190512,7076.24,7521.78,6750.0,6967.31,86948.975339,1557705599999,619939454.4896551,647345,42689.589676,304720922.9083252,0,7790.71,7076.22,6373.33,6209.18,5987.29,5846.34,5747.79,5775.62,1
20190513,6968.24,8100.0,6870.0,7790.71,85804.735333,1557791999999,648012612.2927012,588497,45381.262259,342327287.016619,0,7947.56,6967.31,7076.22,6373.33,6209.18,5987.29,5846.34,5747.79,1
20190514,7795.62,8366.0,7599.56,7947.56,76583.722603,1557878399999,611103206.0032725,655426,38953.032335,310810946.93725246,0,8169.87,7790.71,6967.31,7076.22,6373.33,6209.18,5987.29,5846.34,1
20190516,8169.08,8320.0,7705.0,7866.59,69630.513996,1558051199999,557126171.2789642,666538,35097.404158,280897013.06816626,0,7355.26,8169.87,7947.56,7790.71,6967.31,7076.22,6373.33,6209.18,1
20190517,7868.67,7925.0,6913.0,7355.26,88752.008159,1558137599999,645676487.3744029,803893,45121.474978,328348049.1630897,0,7257.45,7866.59,8169.87,7947.56,7790.71,6967.31,7076.22,6373.33,1
20190518,7355.28,7458.0,7156.61,7257.45,37054.944779,1558223999999,271170511.0509332,379504,19375.84836,141830045.16939756,0,8148.48,7355.26,7866.59,8169.87,7947.56,7790.71,6967.31,7076.22,1
20190519,7257.32,8275.09,7243.08,8148.48,65577.442058,1558310399999,517729474.35844094,583432,35593.490022,281177713.21845126,0,7938.15,7257.45,7355.26,7866.59,8169.87,7947.56,7790.71,6967.31,1
20190520,8147.94,8156.03,7553.0,7938.15,65859.208564,1558396799999,517939277.868858,610360,34629.645645,272371020.306778,0,7904.87,8148.48,7257.45,7355.26,7866.59,8169.87,7947.56,7790.71,1
20190521,7937.16,8042.32,7771.0,7904.87,52301.752247,1558483199999,413637782.3697456,554038,27272.360448,215730616.60421488,0,7628.43,7938.15,8148.48,7257.45,7355.26,7866.59,8169.87,7947.56,1
20190522,7904.48,8016.0,7465.0,7628.43,49136.994589,1558569599999,384730220.72195166,461337,24410.962662,191296198.55463496,0,7851.51,7904.87,7938.15,8148.48,7257.45,7355.26,7866.59,8169.87,1
20190523,7627.8,7940.98,7461.0,7851.51,49648.184701,1558655999999,381536239.5128484,449220,25959.859838,199607980.98608008,0,7964.87,7628.43,7904.87,7938.15,8148.48,7257.45,7355.26,7866.59,1
20190524,7849.95,8130.0,7766.0,7964.87,46664.785325,1558742399999,371381043.73160255,428676,25045.733428,199347829.0258737,0,8025.41,7851.51,7628.43,7904.87,7938.15,8148.48,7257.45,7355.26,1
20190525,7964.52,8091.8,7908.34,8025.41,28414.328817,1558828799999,227376280.5854076,264448,15037.164996,120334124.30243574,0,8614.43,7964.87,7851.51,7628.43,7904.87,7938.15,8148.48,7257.45,1
20190526,8023.0,8740.0,7833.42,8614.43,49652.144567,1558915199999,409616322.3884788,377306,26438.946803,217911336.30408233,0,8756.32,8025.41,7964.87,7851.51,7628.43,7904.87,7938.15,8148.48,1
20190528,8752.52,8798.49,8510.63,8715.64,31470.551534,1559087999999,273791910.6314759,349123,16561.876811,144108437.06115803,0,8645.68,8756.32,8614.43,8025.41,7964.87,7851.51,7628.43,7904.87,1
20190529,8716.87,8750.0,8406.6,8645.68,33880.865922,1559174399999,292094591.01803863,352317,17575.580317,151595491.23598412,0,8269.54,8715.64,8756.32,8614.43,8025.41,7964.87,7851.51,7628.43,1
20190601,8555.0,8626.0,8442.36,8544.07,31868.234157,1559433599999,272098436.34069574,348375,16922.662425,144486129.11826152,0,8725.98,8555.0,8269.54,8645.68,8715.64,8756.32,8614.43,8025.41,1
20190602,8545.1,8814.78,8524.0,8725.98,27835.133265,1559519999999,241414596.71950516,299353,14585.886999,126530020.38343656,0,8115.82,8544.07,8555.0,8269.54,8645.68,8715.64,8756.32,8614.43,1
20190603,8726.0,8800.95,8080.8,8115.82,45692.965104,1559606399999,387155494.9730488,431252,22514.316859,190882595.70344344,0,7687.03,8725.98,8544.07,8555.0,8269.54,8645.68,8715.64,8756.32,1
20190604,8115.66,8115.66,7481.02,7687.03,74143.948941,1559692799999,582173398.3257968,645913,36776.597131,288822568.0432201,0,7776.5,8115.82,8725.98,8544.07,8555.0,8269.54,8645.68,8715.64,1
20190605,7687.04,7896.7,7572.78,7776.5,48679.656455,1559779199999,377635818.0044095,426120,26296.533959,204082647.8767332,0,7786.7,7687.03,8115.82,8725.98,8544.07,8555.0,8269.54,8645.68,1
20190606,7778.08,7868.13,7444.58,7786.7,36624.118747,1559865599999,282156410.54378915,371485,18877.986383,145537581.791608,0,7980.53,7776.5,7687.03,8115.82,8725.98,8544.07,8555.0,8269.54,1
20190607,7787.57,8100.0,7737.49,7980.53,33942.225658,1559951999999,269125728.1416496,323096,17193.575595,136343077.37705734,0,7893.62,7786.7,7776.5,7687.03,8115.82,8725.98,8544.07,8555.0,1
20190608,7978.94,8044.65,7751.0,7893.62,22657.329634,1560038399999,179047320.02388045,250864,11795.097294,93237148.4745482,0,7628.13,7980.53,7786.7,7776.5,7687.03,8115.82,8725.98,8544.07,1
20190609,7895.28,7935.0,7506.66,7628.13,31568.465157,1560124799999,243970971.0244344,322175,16234.631275,125591062.0391708,0,7982.75,7893.62,7980.53,7786.7,7776.5,7687.03,8115.82,8725.98,1
20190610,7627.57,8020.0,7511.0,7982.75,36756.078468,1560211199999,287125339.97011447,387179,19890.868561,155461282.83139247,0,7884.9,7628.13,7893.62,7980.53,7786.7,7776.5,7687.03,8115.82,1
20190611,7981.0,8010.0,7692.23,7884.9,30334.999427,1560297599999,238031771.51747337,309059,15793.772451,124001190.82079008,0,8127.64,7982.75,7628.13,7893.62,7980.53,7786.7,7776.5,7687.03,1
20190613,8127.64,8309.82,8010.03,8218.54,30467.764341,1560470399999,248418184.7720466,341246,16100.161346,131293315.79862677,0,8650.0,8127.64,7884.9,7982.75,7628.13,7893.62,7980.53,7786.7,1
20190614,8216.44,8684.41,8144.32,8650.0,39835.246255,1560556799999,333475488.55375946,410072,20970.623827,175588531.48519167,0,8808.7,8218.54,8127.64,7884.9,7982.75,7628.13,7893.62,7980.53,1
20190615,8650.88,8864.99,8567.63,8808.7,31791.636039,1560643199999,276420769.2933853,335840,16798.379296,146051605.23593673,0,8953.33,8650.0,8218.54,8127.64,7884.9,7982.75,7628.13,7893.62,1
20190616,8810.77,9333.0,8760.0,8953.33,63289.251219,1560729599999,574211342.9796603,552319,33804.182046,306793742.1084928,0,9313.96,8808.7,8650.0,8218.54,8127.64,7884.9,7982.75,7628.13,1
20190617,8953.0,9444.0,8950.0,9313.96,47895.485374,1560815999999,441567296.05926627,462160,24826.97685,228962151.24115247,0,9081.55,8953.33,8808.7,8650.0,8218.54,8127.64,7884.9,7982.75,1
20190618,9312.13,9336.36,8950.0,9081.55,51554.569401,1560902399999,470271954.2987056,449730,28057.047335,255972426.13011804,0,9255.49,9313.96,8953.33,8808.7,8650.0,8218.54,8127.64,7884.9,1
20190620,9253.76,9590.0,9175.2,9517.12,34556.053982,1561075199999,323621848.1987617,350662,18032.190714,168891671.53448427,0,10159.86,9255.49,9081.55,9313.96,8953.33,8808.7,8650.0,8218.54,1
20190621,9518.06,10174.99,9518.06,10159.86,50484.415892,1561161599999,494783687.9853515,474344,28305.732749,277616242.76671946,0,10729.5,9517.12,9255.49,9081.55,9313.96,8953.33,8808.7,8650.0,1
20190623,10729.0,11392.64,10555.18,10906.07,57445.323945,1561334399999,625330374.7466884,557935,30129.801033,327919162.5503831,0,11056.59,10729.5,10159.86,9517.12,9255.49,9081.55,9313.96,8953.33,1
20190624,10905.95,11143.63,10620.8,11056.59,43101.045285,1561420799999,469746663.93811727,440335,22674.413851,247193774.35494488,0,11820.86,10906.07,10729.5,10159.86,9517.12,9255.49,9081.55,9313.96,1
20190626,11821.28,13970.0,11741.0,13093.8,155930.147386,1561593599999,1996178374.594492,1355074,76046.064206,973444882.2175624,0,11329.99,11820.86,11056.59,10906.07,10729.5,10159.86,9517.12,9255.49,1
20190627,13098.38,13478.04,10525.1,11329.99,173894.820889,1561679999999,2058443849.314,1357233,80442.119916,951733425.6087811,0,12400.63,13093.8,11820.86,11056.59,10906.07,10729.5,10159.86,9517.12,1
20190628,11329.99,12480.0,10982.88,12400.63,95795.203964,1561766399999,1129888341.3212836,883116,48847.107883,576552254.919601,0,11903.13,11329.99,13093.8,11820.86,11056.59,10906.07,10729.5,10159.86,1
20190629,12407.06,12441.54,11475.02,11903.13,69642.074157,1561852799999,829011822.2365324,732073,36061.459369,429403585.74678665,0,10854.1,12400.63,11329.99,13093.8,11820.86,11056.59,10906.07,10729.5,1
20190630,11903.13,12180.0,10766.03,10854.1,84512.530443,1561939199999,971151050.9005817,711267,42697.44,492370966.31592095,0,10624.93,11903.13,12400.63,11329.99,13093.8,11820.86,11056.59,10906.07,1
20190702,10624.9,10938.75,9727.0,10842.85,109561.038728,1562111999999,1128353804.8007915,870148,54998.503606,566863180.5509229,0,11940.0,10624.93,10854.1,11903.13,12400.63,11329.99,13093.8,11820.86,1
20190703,10844.98,11991.89,10841.04,11940.0,96815.90029,1562198399999,1097804642.7577736,814754,49613.616744,561585673.8651912,0,11145.67,10842.85,10624.93,10854.1,11903.13,12400.63,11329.99,13093.8,1
20190704,11940.0,12000.0,11055.0,11145.67,66512.221892,1562284799999,775818897.3894848,643867,33626.851862,392411806.4334007,0,10970.73,11940.0,10842.85,10624.93,10854.1,11903.13,12400.63,11329.99,1
20190705,11145.67,11406.83,10796.44,10970.73,63534.350582,1562371199999,705853649.0264896,564857,32306.914259,359142813.9881069,0,11256.49,11145.67,11940.0,10842.85,10624.93,10854.1,11903.13,12400.63,1
20190706,10982.41,11665.0,10964.51,11256.49,51469.496331,1562457599999,585001376.155429,470692,25601.989482,291096287.944003,0,11406.24,10970.73,11145.67,11940.0,10842.85,10624.93,10854.1,11903.13,1
20190707,11256.45,11538.0,11094.37,11406.24,38884.795599,1562543999999,439439052.9455421,366769,22449.30112,253820654.34123248,0,12238.6,11256.49,10970.73,11145.67,11940.0,10842.85,10624.93,10854.1,1
20190709,12238.6,12794.73,12068.0,12543.41,78442.130343,1562716799999,975986802.0300353,660273,40993.911974,508388352.3604959,0,12108.37,12238.6,11406.24,11256.49,10970.73,11145.67,11940.0,10842.85,1
20190710,12548.51,13147.08,11569.0,12108.37,109246.044997,1562803199999,1369749939.9675035,899391,46964.760907,588798251.124835,0,11342.89,12543.41,12238.6,11406.24,11256.49,10970.73,11145.67,11940.0,1
20190711,12108.11,12111.73,11000.0,11342.89,87506.461058,1562889599999,1007356802.218256,760057,43714.15617,503407388.68365425,0,11757.22,12108.37,12543.41,12238.6,11406.24,11256.49,10970.73,11145.67,1
20190712,11342.88,11885.0,11073.0,11757.22,56321.858281,1562975999999,649824820.7654814,537561,30291.119356,349517968.90387326,0,11355.76,11342.89,12108.37,12543.41,12238.6,11406.24,11256.49,10970.73,1
20190713,11757.22,11799.98,10830.0,11355.76,54245.594548,1563062399999,614050007.9919451,510305,26460.058236,299649536.3943535,0,10174.18,11757.22,11342.89,12108.37,12543.41,12238.6,11406.24,11256.49,1
20190714,11355.78,11452.0,10103.0,10174.18,72517.579236,1563148799999,777646151.6029468,649043,35853.69216,384643236.23562616,0,10838.72,11355.76,11757.22,11342.89,12108.37,12543.41,12238.6,11406.24,1
20190715,10174.18,11100.0,9860.0,10838.72,81922.426332,1563235199999,851028723.7031858,732206,41714.189655,433767828.4945731,0,9439.59,10174.18,11355.76,11757.22,11342.89,12108.37,12543.41,12238.6,1
20190717,9430.17,9957.0,9060.0,9667.92,84942.672717,1563407999999,809555508.3476789,757742,43073.115146,410754257.707386,0,10627.16,9439.59,10838.72,10174.18,11355.76,11757.22,11342.89,12108.37,1
20190718,9668.86,10788.0,9252.0,10627.16,80283.310252,1563494399999,807822745.1854327,734821,42103.344745,423743857.79454607,0,10504.29,9667.92,9439.59,10838.72,10174.18,11355.76,11757.22,11342.89,1
20190719,10628.64,10769.71,10121.84,10504.29,56546.932133,1563580799999,589931612.3419864,567735,29070.357474,303508985.606864,0,10740.23,10627.16,9667.92,9439.59,10838.72,10174.18,11355.76,11757.22,1
20190720,10505.78,11068.99,10350.0,10740.23,47331.899848,1563667199999,505569016.35008293,461660,25003.62155,267188169.9395916,0,10589.45,10504.29,10627.16,9667.92,9439.59,10838.72,10174.18,11355.76,1
20190721,10740.27,10817.9,10288.0,10589.45,38834.287935,1563753599999,409661485.99856466,395452,20345.527384,214610701.2026862,0,10340.31,10740.23,10504.29,10627.16,9667.92,9439.59,10838.72,10174.18,1
20190722,10590.15,10683.16,10100.0,10340.31,40467.954839,1563839999999,421016379.36208767,389565,19335.4119,201324461.22845033,0,9864.91,10589.45,10740.23,10504.29,10627.16,9667.92,9439.59,10838.72,1
20190723,10343.08,10343.97,9822.0,9864.91,47624.37071,1563926399999,478441909.40505725,448147,24082.309129,241965620.20266604,0,9763.28,10340.31,10589.45,10740.23,10504.29,10627.16,9667.92,9439.59,1
20190724,9864.78,9937.0,9525.0,9763.28,43475.380377,1564012799999,422534162.14571214,424762,21963.773537,213526693.3881535,0,9879.87,9864.91,10340.31,10589.45,10740.23,10504.29,10627.16,9667.92,1
20190725,9763.4,10175.0,9720.03,9879.87,37873.354728,1564099199999,378938450.0817674,368176,19308.011426,193241603.01232004,0,9824.0,9763.28,9864.91,10340.31,10589.45,10740.23,10504.29,10627.16,1
20190730,9509.07,9714.28,9402.0,9574.21,32536.368834,1564531199999,310867928.28793913,283961,17211.009653,164621319.04418957,0,10080.53,9507.64,9541.54,9476.52,9824.0,9879.87,9763.28,9864.91,1
20190731,9575.0,10109.8,9555.0,10080.53,39515.35456,1564617599999,389690761.44466114,364212,21235.609604,209506872.509218,0,10374.99,9574.21,9507.64,9541.54,9476.52,9824.0,9879.87,9763.28,1
20190801,10080.53,10467.86,9863.46,10374.99,41727.637028,1564703999999,422156523.6690079,378062,22244.919467,225207082.39426735,0,10523.75,10080.53,9574.21,9507.64,9541.54,9476.52,9824.0,9879.87,1
20190802,10375.0,10670.0,10281.35,10523.75,42990.444221,1564790399999,450323284.1507597,431322,22206.135093,232638457.60696328,0,10816.86,10374.99,10080.53,9574.21,9507.64,9541.54,9476.52,9824.0,1
20190803,10523.75,10904.77,10497.93,10816.86,33802.318824,1564876799999,363852799.8717801,348893,18132.529707,195125820.47946516,0,10929.23,10523.75,10374.99,10080.53,9574.21,9507.64,9541.54,9476.52,1
20190804,10816.86,11040.0,10552.0,10929.23,39924.745141,1564963199999,431793873.4232976,353721,22066.368257,238959952.2351608,0,11828.8,10816.86,10523.75,10374.99,10080.53,9574.21,9507.64,9541.54,1
20190805,10929.99,11937.52,10927.8,11828.8,65153.673713,1565049599999,757976547.217046,622610,33530.07066,389969213.3989176,0,11481.69,10929.23,10816.86,10523.75,10374.99,10080.53,9574.21,9507.64,1
20190808,11975.04,12060.0,11521.0,11999.77,51207.257174,1565308799999,604389131.062836,473584,27463.200763,324785966.1265964,0,11879.99,11975.03,11481.69,11828.8,10929.23,10816.86,10523.75,10374.99,1
20190809,11994.17,12045.68,11700.0,11879.99,39427.152588,1565395199999,467011047.9414285,410902,20074.421911,238009297.579604,0,11309.31,11999.77,11975.03,11481.69,11828.8,10929.23,10816.86,10523.75,1
20190811,11309.24,11600.0,11112.11,11549.97,26772.90691,1565567999999,304862403.351449,306234,15007.4382,171032610.99181715,0,11396.08,11309.31,11879.99,11999.77,11975.03,11481.69,11828.8,10929.23,1
20190812,11539.08,11577.89,11235.32,11396.08,17568.227075,1565654399999,200325471.60414097,255966,9200.430879,104948602.15277772,0,10892.71,11549.97,11309.31,11879.99,11999.77,11975.03,11481.69,11828.8,1
20190813,11398.35,11456.16,10788.45,10892.71,33234.72968,1565740799999,368994475.5461124,337834,13483.5587,149693332.12683108,0,10050.37,11396.08,11549.97,11309.31,11879.99,11999.77,11975.03,11481.69,1
20190814,10893.36,10897.48,9928.1,10050.37,54451.847499,1565827199999,567724729.1059059,534507,26080.631381,271971667.5509817,0,10293.93,10892.71,11396.08,11549.97,11309.31,11879.99,11999.77,11975.03,1
20190815,10055.16,10460.0,9911.0,10293.93,38174.45112,1565913599999,387705855.0879112,373368,19588.082918,199059445.6042564,0,10331.54,10050.37,10892.71,11396.08,11549.97,11309.31,11879.99,11999.77,1
20190816,10296.77,10536.03,9750.0,10331.54,51758.142918,1565999999999,527258446.3977765,504740,25818.031537,263301246.8984917,0,10216.02,10293.93,10050.37,10892.71,11396.08,11549.97,11309.31,11879.99,1
20190817,10331.15,10465.14,10000.0,10216.02,29000.581201,1566086399999,297776329.0305825,332795,14672.94974,150792759.3452331,0,10306.78,10331.54,10293.93,10050.37,10892.71,11396.08,11549.97,11309.31,1
20190819,10306.17,10930.0,10258.6,10915.54,37243.319217,1566259199999,396233441.0274596,337022,20591.436572,219085855.34458047,0,10760.51,10306.78,10216.02,10331.54,10293.93,10050.37,10892.71,11396.08,1
20190820,10914.73,10949.96,10560.0,10760.51,32298.921679,1566345599999,346664453.1367265,305065,16017.544729,172082522.17892724,0,10142.57,10915.54,10306.78,10216.02,10331.54,10293.93,10050.37,10892.71,1
20190821,10760.51,10804.13,9858.0,10142.57,47355.719282,1566431999999,482889274.517917,458814,21565.830561,219533134.86528105,0,10099.88,10760.51,10915.54,10306.78,10216.02,10331.54,10293.93,10050.37,1
