,20151207,20160121,20160215,20160220,20160221,20160229,20160409,20160505,20160602,20160617,20160628,20160807,20160923,20160930,20161007,20161211,20161219,20170110,20170201,20170223,20170225,20170324,20170404,20170503,20170524,20170527,20170528,20170530,20170531,20170602,20170607,20170613,20170614,20170620,20170627,20170702,20170704,20170729,20170802,20170806,20170823,20170830,20170902,20170903,20170905,20170910,20170912,20170916,20170918,20170919,20170926,20170928,20170930,20171002,20171003,20171004,20171005,20171010,20171011,20171017,20171018,20171025,20171026,20171027,20171028,20171029,20171030,20171031,20171101,20171102,20171103,20171106,20171107,20171112,20171115,20171116,20171117,20171119,20171121,20171123,20171124,20171128,20171129,20171130,20171202,20171205,20171209,20171210,20171212,20171216,20171218,20171219,20171220,20171221,20171222,20171223,20171224,20171227,20180102,20180107,20180116,20180119,20180121,20180123,20180124,20180206,20180208,20180213,20180222,20180227,20180302,20180304,20180306,20180309,20180310,20180311,20180318,20180325,20180327,20180329,20180401,20180402,20180403,20180405,20180406,20180407,20180408,20180409,20180410,20180411,20180412,20180413,20180414,20180415,20180416,20180417,20180418,20180419,20180420,20180421,20180422,20180423,20180424,20180426,20180427,20180428,20180429,20180430,20180501,20180502,20180503,20180504,20180505,20180506,20180507,20180508,20180509,20180510,20180512,20180513,20180514,20180515,20180516,20180517,20180518,20180520,20180522,20180525,20180527,20180529,20180601,20180602,20180604,20180605,20180607,20180608,20180611,20180612,20180614,20180616,20180617,20180618,20180621,20180622,20180623,20180624,20180625,20180628,20180629,20180630,20180701,20180702,20180703,20180704,20180705,20180707,20180708,20180709,20180710
open,0,0,19,19,19,0,10,39,19,0,29,29,10,0,0,7,0,0,0,0,0,10,0,42,42,6,6,16,16,6,6,6,0,26,0,0,0,11,0,0,0,0,0,0,0,14,26,11,11,11,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,10,10,10,10,10,0,0,0,36,36,10,0,14,0,0,26,10,10,0,0,0,28,11,0,0,25,10,15,12,10,26,0,0,0,22,14,0,0,0,26,81,39,10,20,0,29,0,28,28,28,42,11,0,42,14,14,14,21,35,11,10,0,0,28,42,0,14,28,0,0,14,0,14,0,0,11,0,0,0,0,0,0,0,11,26,11,24,14,0,0,0,0,22,65,34,12,10,11,11,11,11,14,0,0,0,0,0,0,0,14,0,0,11,10,0,0,0,0,0,0,0,0,26,26,36,11,10,15,25,0,0,12,23
one,0,0,28,28,28,18,10,10,0,20,20,20,0,20,0,26,40,20,10,8,8,10,10,46,46,0,20,10,10,0,0,0,0,10,30,0,0,21,7,31,21,7,44,44,31,7,7,7,7,7,21,21,35,35,7,7,7,7,7,7,7,21,21,21,21,21,77,77,77,77,77,46,32,18,21,21,22,70,32,60,60,42,32,74,91,49,61,29,18,7,89,89,7,7,36,61,45,75,56,60,49,79,59,59,21,28,14,14,24,36,38,24,104,20,35,35,28,42,11,56,42,39,39,0,0,14,14,0,14,14,14,14,0,28,0,14,25,17,0,42,0,40,26,14,14,35,14,14,28,14,46,67,21,14,0,11,11,54,21,20,10,26,40,56,14,14,14,14,14,14,0,70,21,21,14,24,0,42,28,0,35,14,10,28,56,14,14,28,7,7,14,28,12,45,48,0,0,14,21
case,0,0,9,9,9,9,0,10,10,0,0,0,0,10,0,0,0,10,10,0,0,0,0,26,26,6,6,6,6,16,16,6,0,0,0,0,0,25,0,11,11,11,11,11,21,11,11,11,11,11,23,23,25,25,11,11,11,11,11,11,11,21,21,21,21,21,22,22,22,22,22,11,11,25,11,11,11,11,11,36,36,22,50,22,11,25,11,11,11,11,22,23,11,11,11,11,11,11,11,35,11,11,21,21,36,11,65,25,50,11,35,21,35,21,11,11,11,25,11,11,11,11,11,11,11,11,11,25,11,11,25,11,22,23,11,11,11,11,11,25,25,11,11,11,18,11,25,25,11,25,11,11,25,11,11,25,25,11,11,11,11,11,11,11,11,11,11,22,35,35,25,11,11,11,25,0,11,11,39,46,11,25,11,11,11,46,46,11,22,49,49,39,11,93,131,33,25,11,19
technology,0,0,9,9,9,0,22,20,0,30,29,29,10,0,10,20,30,17,7,57,57,7,7,17,17,17,7,7,7,7,53,7,7,24,7,47,47,28,0,11,36,0,0,0,0,0,23,0,0,14,42,42,0,0,0,0,0,0,0,14,14,25,25,25,25,25,14,14,14,14,14,25,65,0,0,0,14,0,0,36,36,0,0,0,0,14,0,0,0,0,0,10,10,36,0,0,12,0,0,10,0,0,14,14,0,14,0,0,0,0,0,0,11,24,21,21,10,28,40,0,14,0,0,14,0,28,0,0,23,12,0,0,0,0,12,11,39,0,39,28,28,12,14,0,0,39,12,0,0,14,14,0,26,26,10,0,0,14,0,14,0,0,12,26,0,0,0,0,0,0,11,14,0,0,11,24,0,0,26,26,0,0,0,0,0,0,0,0,12,7,14,12,14,0,0,31,35,22,28
service,0,0,9,9,9,19,29,19,42,12,12,12,30,0,0,0,29,16,36,34,34,56,30,47,47,21,21,21,21,21,31,61,49,62,26,16,16,40,14,40,28,0,36,36,10,11,12,14,14,0,14,14,0,0,0,0,0,51,14,12,12,37,37,37,37,37,80,80,80,80,80,12,24,14,0,0,14,14,0,0,0,0,14,14,42,0,0,25,0,0,0,29,26,0,0,0,0,14,0,28,14,14,52,52,24,11,14,42,14,52,82,24,11,0,0,0,0,0,23,50,84,28,28,28,42,14,14,14,0,28,42,0,0,70,14,0,0,0,0,14,25,24,42,14,26,14,0,0,14,54,28,25,25,36,25,42,28,0,26,32,54,53,11,24,27,38,38,29,25,25,25,62,88,88,24,49,25,14,29,56,28,28,91,69,49,85,85,36,12,10,0,0,52,11,22,46,88,72,58
recent,0,0,9,9,9,0,10,12,12,0,10,10,0,0,0,8,8,28,38,8,8,8,8,18,18,18,18,18,8,28,38,28,28,48,25,26,26,0,0,0,11,11,53,53,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,25,39,25,25,25,25,11,39,39,25,25,11,11,25,25,11,11,25,25,11,11,39,11,11,11,11,39,11,11,11,11,11,37,25,25,11,25,25,11,11,11,11,11,11,11,25,25,0,14,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,14,28,0,28,0,0,14,0,0,14,0,0,0,28,28,0,0,0,0,24,24,14,0,0,0,0,35,35,14,0,28,28,0,0,14,0,10,24,14,14,14,14,14,28,28,14,14,0,24,0,14,28,0
add,0,0,9,9,9,0,10,0,0,0,0,0,49,0,0,0,26,0,7,26,26,20,0,0,0,0,0,26,26,7,0,24,17,0,0,20,20,11,0,0,0,10,0,0,0,34,23,14,14,14,24,24,15,15,11,11,11,12,10,52,52,14,14,14,14,14,14,14,14,14,14,24,0,0,11,11,12,25,28,0,0,12,10,10,14,10,0,0,12,0,0,14,11,24,28,0,0,0,29,37,25,37,11,11,25,11,36,25,0,0,0,14,0,33,10,0,10,0,0,0,0,0,0,0,0,26,40,0,42,0,0,0,0,0,0,14,0,0,0,0,0,25,12,0,23,11,10,0,0,11,26,14,0,14,14,14,0,0,51,36,49,26,54,28,0,19,19,35,65,65,123,60,44,44,30,30,0,0,0,52,10,15,39,26,24,0,0,14,33,51,36,10,14,0,0,11,25,33,58
support,0,0,19,19,19,0,10,0,12,24,43,43,0,0,0,20,10,12,12,10,10,10,0,16,16,16,6,6,6,6,6,6,0,10,0,0,0,60,56,14,34,0,24,24,11,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,11,23,23,0,0,0,14,0,0,0,40,40,20,14,0,14,0,14,0,14,0,12,24,0,0,0,54,11,50,11,10,10,38,11,0,40,24,15,0,10,0,14,25,21,21,0,0,14,0,14,11,40,10,0,0,0,0,14,0,0,15,18,24,32,26,0,0,0,14,40,24,0,0,14,0,7,0,7,0,0,7,0,7,0,0,14,14,33,33,25,24,24,14,0,0,0,0,0,0,7,29,38,34,20,14,0,0,0,0,0,0,38,66,49,14,0,30,20,0,15,26
make,0,0,9,9,9,9,7,17,7,17,7,7,17,27,17,19,33,14,27,43,43,24,37,13,13,27,20,20,20,23,21,21,25,7,17,23,23,10,20,35,36,24,0,0,0,14,0,14,14,0,40,40,14,14,0,0,0,38,35,48,48,35,35,35,35,35,52,52,52,52,52,24,24,10,10,10,10,10,36,24,24,21,73,20,20,34,44,41,31,34,34,34,20,20,62,48,20,20,45,48,48,20,30,30,74,48,35,77,50,64,64,50,64,79,100,114,64,76,87,89,64,64,64,92,78,64,78,64,90,75,78,50,92,94,103,88,64,64,57,71,57,78,85,64,50,69,83,74,71,64,92,61,90,74,64,57,50,57,50,50,50,92,71,50,50,77,77,34,48,48,20,34,73,73,34,31,60,58,48,49,31,32,55,34,34,34,34,70,77,89,79,51,58,54,96,61,32,38,28
easy,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,20,20,20,20,40,54,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,34,20,20,20,20,32,44,48,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,31,31,20,34,20,20,20,20,20,34,20,20,34,20,20,34,34,34,32,40,20,20,20,20,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
say,0,0,10,10,10,19,10,20,9,23,0,0,29,60,30,27,7,0,0,33,33,0,20,10,10,10,20,30,30,16,16,10,0,0,0,26,26,14,0,0,14,34,0,0,43,0,0,0,0,0,38,38,0,0,0,0,0,14,12,11,11,28,28,28,28,28,29,29,29,29,29,0,0,21,39,39,37,49,37,11,11,24,0,14,11,0,0,26,40,38,14,25,40,12,14,0,28,10,0,29,24,14,14,14,0,14,12,24,21,0,38,25,0,24,10,24,24,25,25,0,15,54,54,11,26,14,14,25,10,14,14,0,0,0,26,24,14,28,43,11,0,14,0,0,21,0,0,14,0,0,22,40,64,10,0,14,28,12,14,14,0,28,14,0,0,0,0,14,14,14,0,14,21,21,51,24,0,26,24,39,24,10,0,0,14,14,14,0,14,0,12,12,10,0,14,0,0,0,0
store,0,0,9,9,9,0,0,0,32,32,32,32,20,20,20,30,20,20,20,56,56,20,20,46,46,20,20,76,76,27,20,30,30,30,20,20,20,7,7,21,7,7,7,7,7,7,33,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,22,8,18,8,8,8,8,8,8,8,34,32,18,22,8,8,22,8,8,8,8,8,8,8,8,19,8,8,8,8,8,8,8,8,0,0,0,14,0,0,42,0,14,0,0,0,0,0,40,0,0,0,31,21,0,0,0,0,0,0,0,0,0,14,28,7,0,0,0,0,8,0,28,14,0,0,15,33,21,24,14,0,14,34,11,11,0,66,21,10,0,0,0,14,10,10,0,14,14,0,0,0,0,0,0,24,14,0,15,25,26,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0
fund,0,0,9,9,9,0,10,0,10,0,0,0,22,12,22,10,20,26,0,0,0,20,0,14,14,17,0,0,0,0,0,102,37,0,0,10,10,25,0,60,0,24,14,14,0,10,0,26,26,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,11,11,11,11,14,29,25,28,28,11,20,51,108,108,33,35,32,24,29,0,0,14,28,14,0,63,45,47,38,65,23,11,0,54,10,14,14,22,14,14,0,39,0,0,0,0,10,0,0,42,0,14,14,14,0,0,11,24,28,0,14,14,0,29,68,42,0,42,28,15,54,24,64,48,42,0,50,33,36,10,0,0,28,68,10,0,0,0,7,37,65,22,12,24,0,29,68,10,14,14,14,0,0,28,0,40,40,11,0,14,0,11,10,0,0,84,49,24,10,10,12,14,0,14,40,26,10,0,14,28,28,0
coinbase,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,7,0,27,27,26,17,0,0,0,0,26,7,0,0,46,46,0,11,14,0,0,23,23,10,0,0,0,0,0,0,0,14,14,40,40,40,21,11,11,11,12,12,12,12,12,11,11,11,11,11,0,0,0,11,11,11,21,11,11,11,0,0,0,10,0,26,10,0,0,0,0,14,36,38,14,51,11,0,26,0,0,10,10,40,0,54,11,0,10,11,0,50,10,0,0,0,10,0,37,11,0,0,0,0,0,0,84,0,0,0,0,0,0,40,80,64,14,0,0,0,30,20,0,0,0,0,0,0,26,26,0,0,0,11,26,24,0,14,0,0,38,11,43,11,11,11,54,0,0,0,0,0,0,10,54,26,25,35,10,1,0,0,14,0,0,0,14,59,50,38,0,0,15,25,0,0,26,40
ceo,0,0,19,19,19,0,0,12,12,0,12,12,10,0,20,32,12,10,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,17,10,18,18,7,16,18,7,18,7,7,7,21,21,7,7,7,7,7,7,7,7,7,7,7,21,7,7,22,22,22,22,22,7,7,7,7,7,7,21,28,7,7,7,19,7,17,17,44,29,27,7,7,7,7,47,7,7,7,7,7,7,7,7,7,7,47,21,33,7,7,7,14,0,0,0,0,0,0,0,0,11,11,0,14,0,28,26,10,10,11,41,37,35,25,0,0,0,0,14,0,0,0,0,14,14,30,51,34,0,26,11,0,0,0,14,0,0,0,0,0,14,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,0,11,0,8,0,0,8,0,8,8,0,14,0,0,8,0,15,40,11,10,0,0
well,0,0,9,9,9,0,10,20,10,20,0,0,30,0,0,7,0,10,10,0,0,20,0,6,6,6,6,16,16,6,6,6,10,10,0,10,10,7,7,7,7,35,7,7,7,7,7,7,7,21,7,7,7,7,7,7,7,7,21,21,21,7,7,7,7,7,7,7,7,7,7,7,7,7,21,21,22,17,7,7,7,7,7,7,7,21,21,7,35,35,7,7,7,7,21,7,7,7,21,21,21,35,7,7,7,0,0,14,25,14,14,28,0,14,14,42,14,0,28,0,0,14,14,0,0,14,28,25,10,0,14,0,14,14,21,0,0,28,42,7,14,0,21,14,14,28,0,0,0,0,0,14,0,14,0,7,0,0,25,18,11,11,2,14,14,14,14,0,14,14,0,7,0,0,14,14,0,14,14,0,0,28,0,0,14,0,0,14,22,28,14,0,0,14,0,21,49,0,0
central,0,0,0,0,0,20,0,0,0,0,0,0,12,12,41,0,17,10,20,0,0,16,0,0,0,20,36,17,7,0,26,0,0,27,0,0,0,14,0,10,85,0,0,0,35,0,0,0,0,14,0,0,35,35,21,21,21,26,62,36,36,14,14,14,14,14,15,15,15,15,15,14,14,11,0,0,42,38,0,14,14,0,0,14,14,28,29,26,0,0,14,0,0,14,11,10,0,0,24,28,0,0,0,0,0,38,74,22,0,0,0,0,0,15,24,24,0,14,14,28,15,37,37,25,23,14,28,54,64,10,0,14,14,0,14,0,14,36,39,24,28,14,11,10,24,11,10,14,23,40,10,14,0,0,0,14,14,0,0,0,42,28,14,0,18,0,0,22,21,21,0,0,40,40,7,0,0,0,14,0,0,28,0,0,28,14,14,0,0,0,14,0,28,21,0,42,51,40,21
bank,0,0,0,0,0,39,12,0,49,20,10,10,32,12,41,10,44,20,10,53,53,42,0,0,0,20,46,17,17,20,46,56,72,43,10,34,34,14,0,30,75,35,10,10,49,24,0,14,14,14,39,39,24,24,10,10,10,26,90,50,50,54,54,54,54,54,15,15,15,15,15,42,42,0,10,10,14,11,11,42,42,11,12,24,68,62,79,79,11,53,53,36,36,14,11,10,0,14,74,54,134,25,90,90,119,20,62,25,10,88,46,46,71,15,10,10,14,14,40,75,39,79,79,21,26,136,49,53,96,10,14,56,25,68,72,29,46,94,77,41,66,39,60,28,0,54,25,38,41,68,10,0,40,55,64,64,141,76,14,22,110,80,14,0,0,28,28,40,21,21,21,14,49,49,18,54,20,7,62,40,26,75,14,35,28,0,0,26,10,0,14,0,28,0,15,106,75,68,71
developer,0,0,0,0,0,17,62,7,17,7,37,37,19,39,28,17,7,7,7,7,7,14,40,19,19,29,19,29,29,39,19,19,7,7,7,7,7,0,0,0,36,0,0,0,0,0,14,0,0,14,14,14,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,52,10,10,0,56,0,40,40,0,11,26,0,0,0,14,0,11,0,0,0,0,14,0,0,28,0,25,0,0,0,0,0,0,0,15,0,10,14,14,0,0,0,0,0,24,15,10,0,0,0,25,26,47,46,22,25,65,24,0,0,0,0,0,0,12,12,14,14,14,0,0,0,0,14,0,0,0,0,14,0,0,0,40,11,10,0,76,91,25,38,0,14,25,25,0,0,0,14,21,20,20,17,38,10,24,10,10,18,24,0,0,0,14,14,14,0,0,0,0,0,14,0,0,0,0,0
website,0,0,0,0,0,9,0,0,10,0,0,0,0,5,5,5,5,5,5,5,5,51,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,12,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,35,7,7,7,7,7,7,7,7,7,7,7,7,7,7,47,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,47,17,7,21,18,32,7,7,7,33,7,35,7,7,7,7,0,0,0,0,0,14,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,28,14,0,11,10,0,0,0,0,0,0,0,0,25,11,0,14,14,0,0,0,0,0,0,0,0,7,26,10,10,0,0,0,26,30,20,20,70,30,14,0,0,0,0,28,14,14,0,0,0,0,14,0,0,0,11,68,24,0,0,0,0
transaction,0,0,0,0,0,28,0,0,20,59,49,49,29,0,0,0,0,0,56,96,96,26,20,16,16,6,6,6,6,6,23,6,0,20,10,30,30,0,21,0,0,0,0,0,0,14,14,0,0,0,11,11,0,0,0,0,0,0,26,11,11,0,0,0,0,0,0,0,0,0,0,0,14,14,51,51,80,14,43,0,0,14,26,11,39,0,21,25,22,28,14,0,14,15,26,48,106,0,0,0,28,0,71,71,26,0,28,11,10,92,11,10,47,22,22,22,0,10,54,0,24,0,0,14,14,0,0,0,14,14,14,14,19,46,22,12,11,8,8,39,53,14,14,0,0,22,11,32,28,0,0,0,0,0,14,14,28,0,14,14,0,40,39,40,24,0,0,11,10,17,10,10,10,10,28,28,0,11,44,64,54,12,0,0,7,0,0,43,21,57,36,35,31,34,25,14,14,0,28
satoshi,0,0,0,0,0,9,0,19,0,0,0,0,10,0,0,0,0,0,26,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,35,35,21,21,21,41,31,31,31,31,31,31,31,31,56,56,56,56,56,42,41,53,31,31,31,55,31,45,45,41,31,31,31,31,49,74,42,56,80,35,61,37,42,42,82,34,52,73,48,42,42,42,42,44,42,44,11,11,11,25,11,11,11,11,25,26,21,11,23,11,11,11,11,11,11,11,11,11,11,11,11,11,25,11,11,11,11,11,25,11,11,11,11,22,51,49,22,22,43,57,11,11,11,11,11,11,11,11,39,25,11,11,25,25,25,11,25,25,11,22,21,21,11,11,51,11,11,11,25,11,22,21,24,24,24,25,11,11,11,11,39,22,21,11,11,11,11
month,0,0,0,0,0,9,0,10,0,0,0,0,0,0,10,0,0,10,0,10,10,20,10,20,20,10,30,10,0,20,8,20,10,40,10,0,0,11,0,0,11,0,37,37,38,14,14,25,25,12,43,43,11,11,11,11,11,38,10,10,10,10,10,10,10,10,35,35,35,35,35,21,22,36,75,75,89,10,10,36,36,10,10,38,24,10,10,10,10,10,24,10,10,38,21,10,10,10,73,20,20,24,46,46,45,24,24,20,22,39,0,28,42,28,39,39,0,0,24,34,20,20,20,24,10,10,38,10,24,10,10,24,24,10,36,20,46,38,24,24,24,35,62,10,10,10,24,38,38,24,24,10,24,10,24,24,24,10,71,24,44,22,34,42,20,38,38,49,50,50,38,32,20,20,20,20,10,24,35,31,20,20,10,10,24,24,24,38,24,10,10,10,10,24,31,10,10,10,10
come,0,0,0,0,0,18,10,10,10,20,10,10,10,0,0,0,0,10,10,20,20,26,33,13,13,6,6,16,16,16,32,46,20,27,0,10,10,0,14,39,14,0,24,24,39,28,0,14,14,0,14,14,0,0,0,0,0,15,10,24,24,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,14,28,28,0,14,14,0,50,37,0,0,0,0,0,24,24,10,0,23,11,14,14,14,14,28,28,25,14,14,26,37,46,24,38,11,10,0,0,26,0,0,14,0,25,25,28,0,0,0,0,28,14,0,28,0,0,7,46,20,10,0,14,42,0,14,14,28,0,0,0,0,14,30,12,10,0,0,0,0,14,14,0,14,14,28,7,35,25,25,28,25,25,0,0,0,0,14,0,0,0,0,11,11,25,25,0,14,0,0,14,29,32,10,0,0,30,25,0,0,0,14
reveal,0,0,0,0,0,18,0,0,0,10,0,0,20,10,0,10,0,20,0,12,12,0,10,10,10,30,30,0,0,0,0,0,0,0,10,8,8,0,9,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26,26,37,37,37,37,37,14,14,14,14,14,0,0,38,0,0,0,0,57,46,46,14,10,24,0,0,14,0,14,10,14,11,25,37,35,25,11,11,0,11,14,0,11,11,24,0,25,25,0,0,36,35,23,25,14,28,12,14,40,0,14,14,14,0,14,0,0,0,0,28,40,24,0,0,28,11,10,0,0,12,25,14,14,0,0,0,0,14,0,14,28,0,28,42,0,0,0,0,0,0,0,0,0,0,14,0,0,35,14,14,28,0,0,0,44,40,52,24,0,15,67,12,14,14,0,0,0,35,67,48,32,39,36,50,21,0,0,0,0
trade,0,0,0,0,0,19,10,0,0,0,0,0,0,0,10,0,0,36,0,0,0,10,0,20,20,46,46,0,0,0,10,10,20,0,0,0,0,14,11,0,11,86,10,10,0,0,0,11,11,25,0,0,34,34,24,24,24,10,0,11,11,0,0,0,0,0,17,17,17,17,17,0,14,20,14,14,14,24,0,0,0,14,14,14,30,51,15,0,28,28,23,12,15,26,37,10,25,0,57,15,48,0,14,14,0,51,24,0,0,0,10,28,21,0,0,0,14,0,0,14,14,15,15,40,22,35,25,53,11,10,0,0,11,40,10,28,14,11,11,0,40,24,0,14,14,0,15,25,10,29,42,28,0,11,54,38,0,7,0,0,44,39,24,28,0,14,14,0,0,0,0,14,14,14,11,10,39,53,0,0,0,0,0,0,0,0,0,11,10,0,0,14,42,0,0,0,14,0,14
source,0,0,0,0,0,9,17,17,7,7,7,7,7,7,7,7,7,7,17,17,17,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,17,7,7,7,7,7,7,7,7,7,7,7,7,7,21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,33,7,7,35,7,7,7,7,21,0,0,0,0,14,0,0,0,0,0,14,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chart,0,0,0,0,0,9,13,13,13,13,13,13,13,13,13,20,59,45,49,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,7,16,7,7,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,42,42,8,8,8,22,8,8,8,8,22,8,8,8,8,8,8,19,8,18,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
free,0,0,0,0,0,10,10,0,0,0,0,0,0,0,13,56,56,0,0,0,0,42,0,6,6,6,6,6,6,6,6,6,0,26,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,22,18,18,18,21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21,7,7,7,7,7,7,7,7,21,7,7,7,7,21,21,7,7,7,7,7,7,7,21,35,7,7,7,7,18,7,7,46,0,0,0,11,28,0,0,14,10,24,24,28,0,0,0,15,11,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,14,8,0,0,14,14,14,0,0,7,7,0,0,0,7,0,0,0,0,26,41,36,10
see,0,0,0,0,0,10,0,0,10,10,10,10,20,10,10,10,19,0,0,0,0,10,7,8,8,8,8,8,8,8,36,7,20,0,0,0,0,11,0,0,0,0,14,14,0,0,0,14,14,0,10,10,25,25,25,25,25,0,0,0,0,14,14,14,14,14,11,11,11,11,11,0,14,67,11,11,25,14,14,54,54,28,42,42,43,28,14,14,0,0,0,26,36,0,0,14,28,28,0,14,0,26,14,14,0,0,40,10,46,34,20,34,20,20,34,48,20,31,31,20,48,34,34,42,31,20,20,31,30,34,20,48,43,32,30,27,48,62,34,42,59,30,34,20,34,20,63,31,30,20,34,20,20,50,67,60,46,35,30,20,20,20,34,20,32,25,25,10,10,10,10,24,10,10,52,10,10,38,45,10,10,10,10,10,38,38,38,46,35,34,46,50,34,10,10,24,10,24,10
experience,0,0,0,0,0,9,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,8,0,0,0,20,16,26,17,0,0,0,20,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,40,24,14,0,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,22,10,10,10,10,21,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,10,24,24,10,24,24,10,10,10,10,10,10,10,10,10,10,25,34,10,10,10,10,24,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10
want,0,0,0,0,0,9,17,17,20,17,7,7,17,26,7,7,7,7,7,23,23,15,15,17,17,7,27,43,14,7,7,7,7,7,23,35,35,0,0,10,0,0,14,14,0,26,10,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,14,0,11,0,0,0,26,0,0,0,0,0,0,0,10,10,10,0,14,37,26,0,0,0,0,0,26,10,0,0,0,0,0,0,14,10,36,0,42,0,0,0,26,52,23,14,0,0,14,0,14,14,26,38,10,0,10,0,0,14,28,15,12,10,0,14,33,47,56,14,0,0,8,14,14,0,25,26,52,46,10,0,0,0,0,0,0,0,0,26,10,0,19,48,0,0,21,0,0,12,10,0,0,10,7,0,15,21,0,0,0,0,0,28,14,14,18,14,0,8,0,0,14,14,54,10,0,7
